Course,University,Colombo,Gampaha,Kalutara,Matale,Kandy,Nuwara Eliya,Galle,Matara,Hambantota,Jaffna,Kilinochchi,Mannar,Mullaitivu,Vavuniya,Trincomalee,Batticaloa,Ampara,Puttalam,Kurunegala,Anuradhapura,Polonnaruwa,Badulla,Monaragala,Kegalle,Ratnapura
Arabic Language *,South Eastern University of Sri Lanka,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733,0.7733
Architecture #,University of Moratuwa,1.2282,0.8826,1.3174,1.0278,0.9589,1.1759,1.3,1.2583,1.1324,0.9921,,1.7659,,,0.9831,1.3081,-0.281,0.7719,0.9715,0.7747,1.2664,1.2808,0.4874,1.1246,0.314
Design #,University of Moratuwa,1.1513,1.0733,0.8317,1.0557,1.0861,,1.1894,0.9708,1.0226,0.7988,,,,,0.6504,1.0789,0.5691,,0.6045,1.1177,,0.9079,,1.0562,0.5597
Landscape Architecture #,University of Moratuwa,0.6204,0.5861,0.632,-0.404,0.7051,0.7814,0.5987,0.6593,0.5887,0.7831,,,,,0.1257,0.4951,0.5208,0.4831,0.6478,0.3302,,0.5077,0.3131,0.7586,0.2009
Town & Country Planning,University of Moratuwa,1.4077,1.3127,1.3632,1.2922,1.359,0.9553,1.4238,1.3783,1.3071,1.3092,1.1148,0.8213,0.7603,1.0493,1.2563,1.4092,1.2174,1.1355,1.3309,1.2807,0.8795,1.3833,1.1153,1.2092,1.3387
Fashion Design & Product Development #,University of Moratuwa,1.1499,1.1357,1.1445,0.7327,1.0781,1.0487,1.1824,1.0724,1.2394,0.8155,1.034,,,,,0.9266,,0.8545,1.1794,1.2729,1.1727,1.2918,1.2217,1.1128,0.7557
Artificial Intelligence,University of Moratuwa,1.947,1.6384,1.8697,1.5696,1.9093,1.5644,1.9108,1.9057,1.6906,2.0044,1.2946,1.2761,1.0003,1.0622,1.3189,1.5831,1.4842,1.8343,1.7551,1.4005,1.7889,1.6772,1.5905,1.8365,1.8992
Information Technology (It),University of Moratuwa,1.729,1.5861,1.6819,1.4329,1.5708,1.2811,1.753,1.7601,1.7607,1.7354,1.4581,1.0421,0.8276,1.2532,1.55,1.4041,1.4256,1.4147,1.634,1.3839,1.4392,1.5196,1.4396,1.5806,1.6145
Information Technology & Management #,University of Moratuwa,1.5965,1.3862,1.322,1.1702,1.5444,0.8871,1.448,1.4838,1.7419,1.3598,1.0398,0.9537,0.4849,0.838,1.2634,1.1312,1.1355,1.0389,1.317,0.9205,0.1681,1.1357,0.768,1.1332,1.0968
Facilities Management,University of Moratuwa,1.4934,1.4023,1.4907,1.4157,1.4485,1.305,1.4798,1.496,1.4864,1.5033,0.8828,1.4191,1.0203,1.2641,1.4422,1.4373,1.3369,1.3142,1.4249,1.2769,1.2793,1.3828,1.326,1.4593,1.3877
Transport & Logistics Management,University of Moratuwa,1.6858,1.6472,1.6381,1.4506,1.6733,1.1549,1.6709,1.6859,1.6859,1.5187,1.2688,0.9628,0.4815,0.9816,1.2651,1.2644,1.4028,1.419,1.627,1.3763,1.0559,1.587,1.2998,1.694,1.5997
Business Science,University of Moratuwa,1.7599,1.6177,1.7445,1.5164,1.5458,1.4927,1.6083,1.628,1.7051,1.3226,1.1047,1.0379,1.136,1.3078,1.5012,1.4002,1.3917,1.4365,1.552,1.6755,1.3358,1.5282,1.5098,1.691,1.7578
Management And Information Technology (Mit) #,University of Kelaniya,1.3632,1.2813,1.2586,1.3262,1.1164,0.5818,1.3538,1.3527,1.3829,1.3527,-0.0039,0.8143,,1.0695,1.0806,1.3052,0.8,1.1322,1.26,1.2061,,1.3523,0.9295,1.1625,1.088
Industrial Statistics & Mathematical Finance,University of Colombo,1.4816,1.4452,1.4108,1.3614,1.3859,0.9371,1.4272,1.4794,1.3483,1.4074,1.2536,0.5253,0.375,0.8445,1.1733,1.2439,1.1616,1.2032,1.4219,1.2636,0.916,1.4861,1.1628,1.486,1.3796
Inancial Mathematics And Industrial Statistics,University of Ruhuna,1.2125,1.1334,1.2193,1.115,1.0935,0.7447,1.2108,1.1268,1.2464,1.0618,0.4252,0.4942,0.1502,0.6995,1.0141,1.0091,1.0906,1.1284,1.1069,1.23,0.8754,1.1914,1.0372,1.1437,1.1341
Statistics & Operations Research,University of Peradeniya,1.4176,1.3936,1.4499,1.3074,1.4403,0.9827,1.4406,1.4632,1.4131,1.4421,1.2001,0.532,0.3514,0.9495,1.1667,1.2388,1.134,1.2398,1.4344,1.2984,0.9494,1.4347,1.0979,1.4277,1.3828
Geographical Information Science,University of Peradeniya,1.869,2.0177,1.9647,1.9912,1.9608,1.8618,1.9229,1.9958,1.9267,1.93,1.8862,1.8116,1.9432,1.8877,2.0451,2.0186,1.8362,1.7664,1.9625,1.9064,2.0513,1.9821,1.8603,1.9841,2.0334
Information And Communication Technology (Ict) #,Rajarata University of Sri Lanka,0.889,0.9571,0.9198,0.8799,0.9269,,0.908,0.9503,0.898,0.9004,0.9326,0.9438,,,0.8909,0.8857,0.8902,1.0885,0.9009,1.2281,,,,0.9726,0.9258
Information And Communication Technology (Ict) #,"University of Vavuniya, Sri Lanka",0.6615,0.4505,0.5586,0.5286,0.728,0.2021,0.7113,0.8739,0.822,0.8611,,,0.5546,0.1545,0.8769,0.8084,0.863,0.4311,0.6287,0.1865,0.558,0.4431,0.8049,0.5986,0.2055
Information Systems #,University of Colombo School of Computing,1.2835,1.0759,0.9001,0.8222,0.8796,,1.2172,1.3018,1.0096,1.3047,,,,0.6667,0.4738,0.4786,0.372,0.9804,0.6492,0.5009,,0.9648,,0.7642,0.9095
Software Engineering,University of Kelaniya,1.5618,1.556,1.567,,1.5629,,1.5597,1.5621,1.5718,1.5725,,,,,,,,,1.5555,,,1.5559,,1.5575,1.5864
Software Engineering,Sabaragamuwa University of Sri Lanka,1.4837,1.4043,,1.2279,1.4915,1.0972,,,,1.5298,1.2554,1.004,0.5976,1.1249,1.1424,1.2562,1.3931,1.2712,1.5265,1.3711,0.9771,1.5449,1.1263,1.5348,1.4095
Ayurvedic Medicine & Surgery,Institute of Indigenous Medicine,1.2691,1.2655,1.2866,1.2954,1.3116,,1.283,1.2995,1.2957,1.282,,1.2913,,1.4859,1.3164,1.3442,1.2666,1.2661,1.3241,1.3074,1.4056,1.3115,1.4073,1.2932,1.2833
Ayurvedic Medicine & Surgery,"The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1557,1.2056,1.2275,1.0411,1.1074,0.9221,1.3085,,1.2188,,0.9347,,0.632,1.117,1.1522,1.3531,1.188,1.1444,1.1878,1.0856,0.968,1.1091,1.2398,1.222,1.1865
Unani Medicine & Surgery,Institute of Indigenous Medicine,1.0592,0.9856,1.0729,1.0988,0.9872,0.8079,1.2425,1.1246,1.2045,1.1667,0.6474,1.3061,0.5926,0.9273,1.2497,1.3783,1.3427,1.3069,1.2412,1.0463,1.1201,0.9738,0.8862,1.3395,1.0572
Siddha Medicine & Surgery,University of Jaffna,0.8824,0.6144,,0.8753,1.0824,0.58,,,,0.9447,1.0357,0.9574,0.852,0.9371,0.9454,0.9814,0.9511,0.8536,0.9062,0.5575,,0.664,,0.9647,0.3994
Siddha Medicine & Surgery,Eastern University - Trincomalee Campus,0.7571,0.6415,0.823,0.9968,0.7968,0.757,0.8126,0.8569,0.9844,1.1331,,,1.0808,1.0859,0.9405,0.9826,0.988,0.861,0.8687,0.7346,0.6275,0.6785,0.6744,0.9087,0.7251
Indigenous Medicinal Resources,"The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.9508,0.9021,0.8884,0.65,0.8095,0.8109,0.9968,1.0168,0.7918,0.8342,0.1637,0.3602,0.6944,0.4891,0.7308,0.8186,0.9498,0.6446,0.944,0.9933,0.4918,0.8947,0.71,0.897,0.7866
Health Information And Communication Technology,"The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.2315,1.1556,1.2489,1.2399,1.2372,0.9415,1.2446,1.327,1.1578,1.1841,0.3531,0.6975,0.2469,0.5724,1.1437,1.1369,1.2664,1.33,1.2703,1.2564,1.0566,1.1791,1.2176,1.2629,1.2729
Health Tourism And Hospitality Management,"The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.2873,1.218,1.3115,1.2279,1.2509,1.0385,1.2975,1.3148,1.2797,0.9367,1.019,1.0359,1.0682,0.7728,1.0025,1.112,1.2264,1.2586,1.2292,1.2246,1.1451,1.196,1.218,1.3121,1.2591
Biomedical Technology,"The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.4009,1.2492,1.258,1.305,1.2809,1.1675,1.4643,1.4554,1.4078,1.1721,0.4709,1.2172,0.5105,0.5639,1.0551,1.1216,1.4358,1.5005,1.3138,1.2492,1.0805,1.4152,1.3833,1.3752,1.3777
Indigenous Pharmaceutical Technology,"The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.2132,1.1479,1.2487,1.2325,1.2183,1.0819,1.2349,1.2921,1.1553,0.8916,0.7044,0.6834,0.5047,0.4226,1.0057,1.1146,1.2572,1.0607,1.2695,1.2385,1.0568,1.2863,1.1857,1.2715,1.2328
Yoga And Parapsychology,"The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.3847,1.3596,1.4224,1.3671,1.379,1.374,1.4134,1.413,1.3844,1.2905,1.1357,1.0983,1.1476,1.2921,1.3825,1.351,1.3183,1.3696,1.4,1.4438,1.3744,1.4311,1.3746,1.3783,1.4544
Social Studies In Indigenous Knowledge,"The Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.3946,1.3743,1.4628,1.3675,1.4366,1.3986,1.4071,1.4471,1.409,1.4643,1.1167,1.3763,1.1419,1.3355,1.3774,1.4717,1.391,1.3784,1.4745,1.47,1.4535,1.382,1.4078,1.3831,1.4718
Health Promotion,Rajarata University of Sri Lanka,0.8301,0.7806,0.8525,0.7447,0.8753,0.6035,0.8999,0.9305,0.907,0.8044,0.5494,0.7303,0.4872,0.6864,0.7902,0.8944,0.9024,0.8808,0.875,0.745,0.7948,0.8904,0.8673,0.8868,0.7888
Nursing,University of Colombo,1.1218,1.1222,,,,,1.1174,1.1204,1.1333,1.1183,,,,,1.2688,1.1118,1.2943,1.181,1.1118,,1.3219,1.2426,1.1364,1.121,1.1202
Nursing,University of Peradeniya,1.1856,1.115,1.1728,,1.1063,,1.1057,1.1047,1.1566,,,1.1038,,,1.1317,1.1917,,1.1167,1.1522,,,1.111,1.1175,1.2246,1.1052
Nursing,University of Sri Jayewardenepura,1.0526,1.0455,1.0479,,,,1.0455,1.066,1.0594,,1.099,,,,1.0986,,,1.0589,1.0959,1.0759,1.0485,,,1.0512,1.0573
Nursing,University of Jaffna,0.8547,0.8331,,0.913,0.7882,0.872,0.9669,,,0.8843,0.904,,0.8027,0.8769,0.8782,0.8906,0.8438,0.852,0.8624,0.7949,,0.8162,0.9941,0.9363,0.8236
Nursing,University of Ruhuna,0.8533,0.7928,0.8992,0.9152,0.7891,,0.9221,0.9499,0.9095,,,,,0.8068,0.9205,0.9916,0.9963,0.8143,0.8607,0.8465,0.8085,0.8165,0.9528,0.9489,0.8151
Nursing,"Eastern University, Sri Lanka",0.8507,,,0.7831,0.7879,0.5375,,,,,,0.5113,0.8484,0.702,0.7228,0.8665,0.7636,0.647,1.0179,0.754,,,,,1.0034
Pharmacy,University of Peradeniya,1.7056,,,,1.638,,1.6419,1.6644,1.6794,1.6318,,,,,,1.6597,,,1.6296,,,,,,1.6309
Pharmacy,University of Sri Jayewardenepura,1.5699,1.5737,1.5576,,,,1.5592,1.5627,1.5748,1.5644,,,,,,1.5699,,,1.5699,,,,,,1.5781
Pharmacy,University of Jaffna,1.1177,1.3925,,,1.1947,1.0652,,,,1.5367,1.245,1.3616,0.9736,1.514,1.3255,1.4508,1.5028,1.2139,1.5417,1.1331,,,,,1.5241
Pharmacy,University of Ruhuna,1.4604,1.4402,1.4719,1.4839,,,1.5559,1.4933,1.459,,,,,,,1.5294,1.5496,1.5188,1.5431,,1.4524,1.4692,1.4973,1.4743,1.5102
Medical Laboratory Sciences,University of Peradeniya,1.7694,,,,1.7713,,1.747,,,1.7445,,,,,,1.7464,,,1.7555,,,,,1.7497,
Medical Laboratory Sciences,University of Sri Jayewardenepura,1.7004,1.7048,1.7021,,,,1.7067,1.7141,1.7144,1.7146,,,,,,1.7018,,,1.7002,,,,,1.7002,1.7093
Medical Laboratory Sciences,University of Jaffna,1.6293,1.5234,,1.5423,1.4451,1.2252,1.6838,,,1.6681,1.1939,1.5671,1.28,,1.4333,1.6966,1.5926,1.5083,1.6251,1.2801,1.4943,1.5308,1.5055,1.69,
Medical Laboratory Sciences,University of Ruhuna,1.6399,1.626,1.6284,,1.6593,,1.6799,1.6274,1.6498,,,,,1.6958,,,1.623,,1.6304,,,,,1.6254,1.658
Radiography,University of Peradeniya,1.4798,1.5129,1.5425,1.4112,1.5567,1.1846,1.4613,1.4826,1.4824,1.58,1.1566,1.5578,0.9169,1.224,1.4862,1.5759,1.5304,1.4906,1.5378,1.3674,1.4733,1.4962,1.4213,1.5735,1.4519
Physiotherapy,University of Colombo,1.7338,1.7144,1.7795,,1.7475,,1.779,1.8,1.7264,1.7845,,1.6889,,1.6807,,1.6737,,,1.7886,,,,,1.8387,
Physiotherapy,University of Peradeniya,,,1.8386,1.5866,1.7059,1.1949,1.7913,1.7689,,1.7656,1.3321,,0.9642,,1.4648,1.7251,1.6315,1.5672,1.7837,1.4355,1.6413,1.5806,1.5427,1.7855,1.7307
Occupational Therapy,University of Kelaniya,1.4358,1.4735,1.4336,1.2155,1.2012,1.1546,1.4235,1.4763,1.5214,1.378,0.5972,1.0026,1.331,0.9669,1.3216,1.5215,1.4889,1.4528,1.467,1.0373,0.9634,1.4531,1.0009,1.4826,1.4358
Optometry,University of Sri Jayewardenepura,1.479,1.3638,1.4722,1.3044,1.3534,1.1471,1.3961,1.4424,1.4159,1.5792,1.0734,1.346,1.0464,1.4059,1.3178,1.5245,1.5277,1.4399,1.5212,1.1826,1.2716,1.1471,1.121,1.4695,1.5516
Environmental Conservation & Management,University of Kelaniya,1.1084,0.9722,1.0838,1.1632,1.0934,0.8542,1.1555,1.1506,1.0691,0.7477,0.2423,0.3826,0.7047,0.8832,1.0026,0.6044,1.133,1.0162,1.0783,0.9385,0.7157,1.1005,1.1643,1.1588,1.0581
Applied Chemistry,University of Kelaniya,1.487,1.4091,1.4686,1.4136,1.2831,1.0832,1.4306,1.3469,1.3035,1.4582,0.6308,1.1044,0.9152,0.8958,0.9547,1.3031,1.3857,1.4486,1.4008,1.323,1.0247,1.4783,0.9778,1.496,1.2054
Electronics And Computer Science,University of Kelaniya,1.5272,1.528,1.5414,1.2729,1.4655,1.3123,1.5264,1.5308,1.538,1.5333,1.1403,0.8942,0.4654,0.8615,1.2029,1.331,1.2162,1.2169,1.4643,1.3338,1.0575,1.4548,1.2316,1.4977,1.4564
Accounting Information Systems,University of Kelaniya,1.5177,1.469,1.4519,1.4626,1.3165,0.8915,1.5313,1.5255,1.2896,1.3896,0.7895,0.9779,,0.7997,1.3983,1.231,0.9309,1.3398,1.4583,1.443,1.5459,1.5524,1.4817,1.5515,1.5211
Fisheries & Marine Sciences,University of Ruhuna,0.9673,0.8961,0.9484,0.9842,0.9242,0.5778,1.0074,0.9497,0.9845,0.7847,0.2617,0.6117,0.3189,0.7953,0.5482,0.6807,0.9182,0.7401,0.955,0.9358,0.5899,0.9292,0.9284,0.9035,0.9212
Marine And Freshwater Sciences,University of Ruhuna,1.0672,1.0504,1.0275,0.7431,1.0099,0.8124,1.0343,1.1152,1.0555,0.9539,0.3181,0.888,0.0676,0.7209,0.8368,0.9882,1.0618,1.0094,1.0584,1.1063,0.8667,1.0267,1.016,1.018,1.0414
Animal Science & Fisheries,University of Peradeniya,1.1038,1.1656,0.9749,1.1835,1.198,1.0455,1.1834,1.2302,1.1823,1.0871,0.2444,0.7606,0.3287,0.7748,0.7053,0.809,0.7593,0.9976,1.1906,1.0036,0.9111,0.9492,0.8633,1.0236,1.1999
Food Production & Technology Management,Wayamba University of Sri Lanka,1.0803,1.0425,1.0091,1.0371,1.0682,0.8909,1.1006,1.0698,1.0288,0.8121,0.3741,1.057,0.4492,0.6615,0.7171,0.8135,1.0415,1.0264,1.0357,1.0313,0.8542,0.9973,0.7891,1.0989,0.9439
Food Business Management,Sabaragamuwa University of Sri Lanka,1.2532,1.2307,1.2523,1.1958,1.2449,1.0056,1.2497,1.2674,1.272,0.9653,0.8533,1.0376,0.9224,0.8993,0.9119,0.871,1.1085,1.1504,1.2587,1.1682,1.0179,1.2123,1.2401,1.2488,1.2446
Management And Information Technology (Seusl),South Eastern University of Sri Lanka,1.372,1.3477,1.4333,1.4565,1.3835,1.38,1.385,1.3982,1.4368,1.3791,1.3399,1.4859,1.1455,1.3522,1.5339,1.4952,1.5275,1.4642,1.4894,1.4519,1.4991,1.4224,1.4005,1.4558,1.381
Computing & Information Systems,Sabaragamuwa University of Sri Lanka,1.1172,1.0685,1.1237,0.839,1.0345,0.7756,1.1693,1.145,1.1468,1.1545,0.6345,0.7321,0.3081,0.8105,1.0986,0.9914,1.0922,0.9918,1.1094,1.0628,0.9057,1.0376,1.0487,1.1719,1.1533
Physical Education #,University of Jaffna,,,0.2855,0.645,,,,,,0.2003,0.1681,0.3687,0.1509,0.1329,0.2043,0.1596,-0.3154,,,-0.1951,,,0.3474,,
Physical Education #,Sabaragamuwa University of Sri Lanka,-0.2942,-0.1878,-0.1658,,0.0112,-0.0614,0.052,,,0.5,,,,,-0.2291,0.0627,-0.4758,,-0.1597,0.2185,-0.1765,-0.1293,0.1249,-0.1646,-0.4429
Sports Science & Management #,University of Sri Jayewardenepura,0.7587,0.7428,0.7305,,0.7466,1.5352,0.7265,0.8146,0.8366,0.7454,,,,,0.7536,0.7445,,0.9714,0.7084,0.8714,1.2195,1.1566,0.8619,0.8106,0.7297
Sports Science & Management #,University of Kelaniya,0.6911,0.5356,,0.8219,0.6803,0.4919,,0.5934,0.4797,,0.3368,,,,,,1.31,0.5089,0.7843,0.3625,0.711,0.413,,0.6576,0.5583
Sports Science & Management #,Sabaragamuwa University of Sri Lanka,0.5907,0.6011,0.4228,0.684,0.7035,0.2264,0.7923,0.3255,-0.2921,0.4347,,0.1367,,-0.0487,,0.4848,-0.2333,-0.093,0.6159,0.4997,,0.2395,0.5927,0.6807,-0.2063
Speech And Hearing Sciences #,University of Kelaniya,1.3981,1.4963,1.414,0.9936,1.3035,0.5345,1.2478,1.3538,1.3712,1.364,0.6229,0.2168,0.5367,0.8541,1.3258,1.4046,1.2497,1.3258,1.5455,1.2642,,1.5217,0.6144,1.4606,1.3305
Tourism & Hospitality Management,Rajarata University of Sri Lanka,1.3429,1.3561,1.3569,1.3752,1.3612,1.3479,1.3714,1.4059,,1.1473,1.2008,1.1142,1.1651,1.3015,1.3231,1.126,1.3795,1.3717,1.366,1.3647,,1.3798,1.3762,1.3777,1.3666
Tourism & Hospitality Management,Sabaragamuwa University of Sri Lanka,1.339,1.345,1.3664,1.4086,1.364,1.3566,1.357,1.3858,1.3785,1.3718,,1.7865,,,,,1.341,1.3642,1.3744,1.3723,1.3738,1.3763,,1.3638,1.3618
Agricultural Resource Management And Technology,University of Ruhuna,0.9212,0.8616,0.9768,0.6862,1.0095,0.5803,1.0282,1.0107,0.9785,0.7838,0.1703,0.493,0.3629,0.5346,0.5862,0.5857,1.0094,0.9008,0.9675,0.8572,0.7436,0.8304,0.9769,0.9862,0.9626
Agri Business Management,University of Ruhuna,0.9475,0.8837,0.9596,0.8187,0.9682,0.5762,0.9645,0.9892,0.9336,0.7337,0.1336,0.4267,0.2592,0.4207,0.6938,0.5338,0.8704,0.6782,0.9533,0.8611,0.7682,0.9032,0.8404,0.9328,0.912
Green Technology,University of Ruhuna,1.0707,1.0025,1.0625,0.7677,1.068,0.7376,1.0447,1.0711,1.0343,0.9689,0.3192,0.5931,0.439,0.5526,0.8209,0.7756,0.894,0.7554,1.0267,0.8479,0.7776,1.0455,0.947,1.0455,0.99
Science And Technology,Uva Wellassa University of Sri Lanka,1.0511,1.0014,0.9823,0.9996,1.0121,0.6642,1.0475,1.0944,1.0616,1.0596,0.9402,0.5058,0.3449,0.9568,0.8497,0.9296,1.0361,0.8314,1.0428,0.795,0.854,0.9768,0.9034,1.0928,1.0367
Computer Science & Technology #,Uva Wellassa University of Sri Lanka,1.0054,1.0136,0.9801,0.6688,0.9603,0.3592,1.1263,1.094,1.0715,1.1225,0.4004,0.6267,-0.1146,0.7413,0.9562,0.7015,0.9098,1.0132,1.0881,1.0762,0.4059,0.9618,0.8455,0.863,0.9194
Entrepreneurship And Management #,Uva Wellassa University of Sri Lanka,1.2025,1.1889,1.2247,1.1196,1.1253,0.9858,1.1956,1.2236,0.9568,0.8413,0.8268,0.3623,1.0941,0.8651,0.8413,0.8535,0.9,1.1205,1.2228,1.1339,1.2221,1.1598,1.2332,1.1976,1.1501
Animal Science,Uva Wellassa University of Sri Lanka,0.7763,0.7715,0.7655,0.7858,0.801,0.5234,0.8328,0.8159,0.805,0.7638,0.2691,0.4935,0.2839,0.5436,0.6774,0.5534,0.747,0.5902,0.8014,0.6905,0.7099,0.6377,0.7042,0.8501,0.7784
Export Agriculture,Uva Wellassa University of Sri Lanka,0.7751,0.8025,0.8545,0.6532,0.845,0.657,0.8662,0.8531,0.8438,0.7285,0.237,0.5966,0.2592,0.5077,0.5132,0.5446,0.7237,0.627,0.8313,0.7659,0.7005,0.6846,0.703,0.8534,0.8098
Tea Technology & Value Addition,Uva Wellassa University of Sri Lanka,0.8872,0.8437,0.929,0.8325,0.8845,0.7143,0.9421,0.9438,0.9029,0.8254,0.8495,0.4593,0.1111,0.6687,0.8272,0.6725,0.7103,0.7446,0.9172,0.86,0.8761,0.9299,0.7878,0.9245,0.9076
Industrial Information Technology #,Uva Wellassa University of Sri Lanka,1.1235,1.1535,1.1824,1.2021,0.8806,0.6072,1.1524,1.0787,0.754,0.983,0.3059,0.9731,0.0107,1.0581,0.8128,0.9825,1.0854,1.0586,1.1894,1.1139,0.8815,1.0997,1.018,1.1172,1.1311
Mineral Resources And Technology,Uva Wellassa University of Sri Lanka,0.9678,0.8826,0.9693,0.5621,0.9657,0.7861,0.967,0.9739,1.0198,0.9868,0.6846,0.4954,0.5145,0.9401,0.9029,0.9211,1.0088,0.8485,0.9654,1.0189,0.939,0.9451,0.861,0.97,0.9657
Aquatic Resources Technology,Uva Wellassa University of Sri Lanka,0.7578,0.7639,0.7917,0.7817,0.7968,0.499,0.8238,0.8249,0.8387,0.7237,0.1492,0.4498,0.156,0.7667,0.5037,0.4932,0.722,0.5844,0.8121,0.661,0.7001,0.6505,0.5442,0.8488,0.7762
Alm And Latex Technology & Value Addition,Uva Wellassa University of Sri Lanka,0.8542,0.7833,0.8904,0.5468,0.8483,0.7227,0.8914,0.8969,0.8902,0.8071,0.4509,0.4605,0.0803,0.4878,0.7902,0.6083,0.7023,0.7365,0.8851,0.793,0.7225,0.7817,0.7186,0.8935,0.7823
"Hospitality, Tourism And Events Management #",Uva Wellassa University of Sri Lanka,1.202,1.1848,1.205,1.2198,1.0466,1.032,1.2114,1.1745,1.0835,0.8439,0.8644,0.9654,0.9661,0.8981,0.9416,0.9561,0.992,1.0446,1.2065,1.2329,1.0801,1.0795,1.0502,1.1663,1.1856
Engineering Technology (Et),University of Colombo,1.9388,2.0142,2.0092,,1.9296,,1.9658,1.9527,2.0439,,,,,,2.1476,2.0652,1.9383,2.0564,1.9953,2.0474,,2.7114,,,1.9817
Engineering Technology (Et),University of Sri Jayewardenepura,2.1653,2.2348,2.1622,2.2506,2.2128,2.1725,2.1591,2.1764,2.2535,2.3093,,,,,2.1665,2.3038,2.6803,2.259,2.1663,2.1987,,2.2209,,2.201,2.1761
Engineering Technology (Et),University of Kelaniya,1.8072,1.7912,1.7843,1.7857,1.8085,1.7936,1.7903,1.8135,1.8003,1.7898,,,,,,1.8015,1.7994,1.7982,1.8075,1.7991,1.9217,1.9251,,1.8782,1.7853
Engineering Technology (Et),University of Jaffna,1.3656,1.1707,1.2631,1.3747,1.3081,0.9207,1.2943,,,0.8934,0.2126,0.7618,0.3008,0.5904,0.8129,1.2035,1.1298,0.987,1.2969,1.24,1.1067,1.3296,,1.381,1.3788
Engineering Technology (Et),University of Ruhuna,1.4751,1.4847,1.4899,1.4935,1.5201,1.501,1.4844,1.5189,1.4801,,1.5952,,,,1.4975,1.4805,1.5594,1.4782,1.4854,1.4792,,1.4787,1.5166,1.4746,1.4789
Engineering Technology (Et),Rajarata University of Sri Lanka,1.2978,1.2555,1.2497,1.4169,1.2706,1.2631,1.2715,,1.2615,1.2667,,,,1.249,,1.3338,1.2794,,1.2828,1.2648,1.4724,1.2469,1.2856,1.324,1.3656
Engineering Technology (Et),Sabaragamuwa University of Sri Lanka,1.2966,1.3024,1.3196,1.3939,1.3115,1.3253,1.3179,,1.2998,,,,,,,1.5826,1.3285,,1.3257,1.3922,1.3208,1.3575,1.3709,1.324,1.3704
Engineering Technology (Et),Wayamba University of Sri Lanka,1.4899,1.4866,1.4931,1.5101,1.4949,1.7793,1.5285,1.5323,1.5355,1.872,,1.5719,,,1.6047,1.5065,1.4878,1.4887,1.4888,1.4873,1.5299,1.5163,1.4981,1.4976,1.499
Engineering Technology (Et),Uva Wellassa University of Sri Lanka,1.311,1.1685,1.2131,1.4279,1.3,0.9762,1.2799,1.5853,1.1678,1.0277,,,1.0013,,1.0659,1.1386,1.1465,1.0095,1.2793,1.2869,1.0897,1.4135,1.1575,1.3538,1.369
Biosystems Technology (Bst),University of Colombo,1.7759,1.7908,1.7918,1.7935,1.7865,1.8243,1.7902,1.7804,1.844,1.9102,,1.7731,1.8886,,1.7746,1.7988,1.7743,1.8342,1.7813,1.7932,1.8065,1.8472,1.9144,1.7976,1.7752
Biosystems Technology (Bst),University of Sri Jayewardenepura,2.0388,2.0498,2.0269,2.2938,2.0361,2.0294,2.03,2.3442,,2.8128,,,2.3237,,,2.0466,2.0462,,2.0396,2.0558,2.129,2.0451,2.2299,2.0533,2.2291
Biosystems Technology (Bst),University of Jaffna,0.9188,0.9766,1.108,1.6621,1.1613,0.9537,1.0969,1.2124,1.0442,0.9637,,,0.9064,1.092,1.0683,1.105,1.5544,0.9242,1.1522,1.266,1.0602,1.1136,1.0539,,1.2354
Biosystems Technology (Bst),University of Ruhuna,1.5583,1.6211,1.606,1.617,1.576,1.6965,1.5565,1.5681,1.5863,,1.5686,,,,,,1.6346,,1.5953,1.5849,,1.6098,1.557,1.5667,1.5547
Biosystems Technology (Bst),"Eastern University, Sri Lanka",0.9547,1.0558,1.0478,1.2639,1.1851,0.8374,1.1541,1.2492,1.0407,0.8171,1.0047,0.7099,0.6647,0.4765,1.0882,1.0707,,0.84,1.1774,1.418,1.117,1.1218,1.0613,,1.2183
Biosystems Technology (Bst),South Eastern University of Sri Lanka,0.9082,1.0237,1.0606,1.2035,1.2263,0.8393,1.0197,1.2058,1.0721,0.8426,0.5025,0.8953,0.827,0.799,,1.0829,1.2988,0.8602,1.1499,,,1.145,1.0998,,1.2097
Biosystems Technology (Bst),Rajarata University of Sri Lanka,1.2793,1.3398,1.2898,1.3168,1.2776,,1.2898,1.2933,1.3322,1.3955,,,,,,1.2762,1.3346,1.2765,1.2813,1.2843,1.3274,1.2875,1.2944,1.2873,1.3003
