,Colombo,Gampaha,Kalutara,Matale,Kandy,Nuwara Eliya,Galle,Matara,Hambantota,Jaffna,Kilinochchi,Mannar,Mullaitivu,Vavuniya,Trincomalee,Batticaloa,Ampara,Puttalam,Kurunegala,Anuradhapura,Polonnaruwa,Badulla,Monaragala,Kegalle,Ratnapura
Food Science & Nutrition - Wayamba University of Sri Lanka,1.2259,1.270725,1.309125,1.2243,1.3,1.1057000000000001,1.322025,1.333175,1.29305,1.337525,0.63585,1.1744,0.824775,1.1387999999999998,1.18875,1.31155,1.3057750000000001,1.262625,1.3146499999999999,1.1784,1.1908,1.2524000000000002,1.13,1.361225,1.2851
Food Science & Technology - University of Peradeniya,1.6481,1.6403750000000001,1.5550557291666667,1.3432154751118923,1.7047750000000002,1.143805020662506,1.653375,1.6872,1.542730316091954,1.6691000000000003,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.139542544030957,1.2052941126625267,1.2587287384071264,1.2448011685363396,1.238642803810562,1.665425,1.234866342050448,1.2040943878707315,1.2655361158256606,1.3162606235300793,1.663125,1.5295866421568627
Food Science & Technology - University of Sri Jayewardenepura,1.591025,1.57885,1.5877,1.3389654751118922,1.4220523859575362,1.143805020662506,1.6182249999999998,1.589775,1.498255316091954,1.62155,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.139542544030957,1.2858424560360207,1.2587287384071264,1.2448011685363396,1.3071199589829758,1.593825,1.234866342050448,1.2040943878707315,1.2655361158256606,1.3002606235300793,1.61945,1.5039366421568627
Food Science & Technology - Sabaragamuwa University of Sri Lanka,1.3688784642865737,1.42865,1.427441367464539,1.25445,1.316975,1.0894249999999999,1.437476244603448,1.3721016771213441,1.4018970115967886,1.4389133870967743,0.8118000000000001,1.13495,0.8419750000000001,1.0815,1.03125,1.130675,1.2574999999999998,1.173125,1.42405,1.1765750000000001,1.057925,1.2681749999999998,1.25135,1.4172487903225806,1.334675
Biological Science - University of Colombo,1.65225,1.663875,1.719,1.3729404751118923,1.6637499999999998,1.143805020662506,1.6591250000000002,1.6632,1.5693053160919541,1.71895,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.139542544030957,1.2052941126625267,1.381722328150716,1.3403054981452782,1.4380659049289217,1.679425,1.234866342050448,1.2040943878707315,1.5064498896028344,1.2377135738406382,1.685975,1.6582749999999997
Biological Science - University of Peradeniya,1.4654850000000001,1.4547770161290323,1.4755148097826087,1.4746636363636365,1.455368652849741,1.143805020662506,1.4748201428571428,1.499426818181818,1.4256171581972172,1.4576383870967744,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.220282078914678,1.2052941126625267,1.313142188699524,1.372596357204248,1.3664124857115643,1.466256048387097,1.234866342050448,1.2040943878707315,1.4616694293478258,1.3197226099852166,1.46803625,1.457459162303665
Biological Science - University of Sri Jayewardenepura,1.391675,1.3985500000000002,1.396525,1.3465949421965318,1.3973,1.143805020662506,1.3975,1.3957,1.402275,1.4057,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.1935570789146779,1.2917342281879196,1.3334426378013204,1.3504506868131867,1.43065,1.401775,1.338101836158192,1.2508089191207317,1.3975999999999997,1.2799606235300793,1.4034499999999999,1.4200750000000002
Biological Science - University of Kelaniya,1.317475,1.318725,1.3215,1.299119942196532,1.320125,1.2328375115848007,1.3198750000000001,1.32225,1.38155,1.3018103584558824,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.1922054789146779,1.2239674560360208,1.2819362275449102,1.2482978778244227,1.341425,1.3276000000000001,1.2741768361581922,1.2350516871408044,1.293442297979798,1.2749317172800794,1.32865,1.32155
Biological Science - University of Jaffna,1.1815,0.9931749999999999,1.248446498397436,1.0140500000000001,1.183425,0.972725,1.2766450062451211,1.331035058405282,1.1624082569232195,1.1076249999999999,1.0714366822429906,1.0759765278494613,0.9746555825242719,1.084830478914678,1.1319592281879194,0.9875750000000001,0.988475,0.95415,1.120075,0.9486749999999999,1.012121551724138,0.99485,1.0510407534246575,1.1846237903225805,1.0175
Biological Science - University of Ruhuna,1.2123750000000002,1.18595,1.2150500000000002,1.170919942196532,1.21305,1.1755298192771082,1.2170999999999998,1.2139,1.21645,1.2998028631997154,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.139542544030957,1.2052941126625267,1.210954187508923,1.1820728778244227,1.20045,1.189175,1.1981768361581921,1.248042700729927,1.21045,1.1799157534246576,1.19265,1.191225
"Biological Science - Eastern University, Sri Lanka",1.290907523692514,1.1915875372278713,1.3152305790133778,1.1482185246317929,1.2823294546488613,1.0029925090777052,1.3493939810434785,1.3192555786364957,1.1677599295369574,1.2998028631997154,1.088297174805563,0.9998802559196366,0.9488291526997104,1.0875492831613918,1.0770598844746073,1.049636100605806,1.065778290711917,1.0414768988816403,1.2656620520816781,1.022915074074074,1.0332551354166666,1.103536226222826,1.0771939141659805,1.266673685897436,1.1595079218074664
Biological Science - South Eastern University of Sri Lanka,1.1851784642865733,0.8967499999999999,1.2431805790133779,1.0898318965517242,1.256152068691325,0.542125,1.3493939810434785,1.3579034953031623,1.013080316091954,1.2998028631997154,0.48375,0.42552499999999993,0.6356455000000001,0.41245,0.581275,0.646575,0.853575,0.6833,1.322772965787262,0.60945,0.5299750000000001,0.8324,0.5673,1.2637224762200165,0.8560866421568627
